"Comparison","Taxa","mean.group1.","variance.group1.","std.err.group1.","mean.group2.","variance.group2.","std.err.group2.","pvalue","qvalue","Significance","Group"
"non-infecte - acanthocephale","k__Bacteria|p__Dependentiae|c__Babeliae|o__Babeliales|f__UBA12409",1.13372463461189e-06,4.88425987907826e-11,1.13372463461189e-06,0,0,0,0.0405062529574839,0.0961215116307673,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Planctomycetota|c__OM190|o__OM190|f__OM190",0.00121889490923172,4.06303490618562e-06,0.000326989252446332,0.000320333757050608,3.60408330637379e-07,0.000166504407573304,0.040959040959041,0.0961215116307673,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__HOC36|f__HOC36",0.00262882939799563,2.29058659999604e-05,0.000776392907854895,0.00053816754091991,2.06363047716907e-06,0.000398422898358117,0.040959040959041,0.0961215116307673,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Microbulbiferaceae",0.000809963711272587,3.78688746048854e-06,0.000315681695970405,7.64566978933562e-05,3.61664789702835e-08,5.27450172420861e-05,0.040959040959041,0.0961215116307673,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Dermatophilaceae",2.37181094451994e-05,1.43823150316912e-08,1.94546131937437e-05,0,0,0,0.041958041958042,0.0975788582144902,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae",0.000715603480717331,1.36337719434808e-06,0.000189415805094734,0.000161888192939451,2.31549027607719e-07,0.000133459595616547,0.042957042957043,0.0990101807520752,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Halomonadaceae",0.0168451768934239,0.00093118709762715,0.00495024480422606,0.00593138915133145,5.66280802118688e-05,0.00208710473387029,0.044955044955045,0.10269835583257,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__RCP2-54|c__RCP2-54|o__RCP2-54|f__RCP2-54",8.17209238427795e-06,1.3780700136866e-09,6.02204287266154e-06,0,0,0,0.050949050949051,0.1143672704663,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae",5.37020036507311e-06,8.27047313827254e-10,4.66523343418677e-06,0,0,0,0.050949050949051,0.1143672704663,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae",0.0001548206166395,1.76190891559035e-07,6.80926017233024e-05,4.76259647234479e-06,2.94870227059084e-10,4.76259647234479e-06,0.051948051948052,0.115604509362487,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Verrucomicrobiota|c__Omnitrophia|o__Omnitrophales|f__Omnitrophaceae",2.33961229305273e-05,1.06787044688599e-08,1.67636075668159e-05,0,0,0,0.0529470529470529,0.116820598875833,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nitrosococcales|f__Nitrosococcaceae",0.000538299400448934,1.32255113889926e-06,0.000186558241145906,6.58693481694237e-05,2.59234244245255e-08,4.46554539907204e-05,0.0539460539460539,0.118016076702513,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Alcaligenaceae",0.000165055960772338,4.92999951147838e-07,0.000113902076034386,0,0,0,0.0569430569430569,0.123525697463601,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Sphingobacteriales|f__env.OPS_17",1.72308969982107e-05,5.49893303510223e-09,1.20294955871656e-05,0,0,0,0.0619380619380619,0.129570350414087,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__PAUC34f|c__PAUC34f|o__PAUC34f|f__PAUC34f",7.29835450529993e-06,1.33132033185886e-09,5.91901559173763e-06,0,0,0,0.0619380619380619,0.129570350414087,"ns","non-infecte"
"non-infecte - acanthocephale","k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__SCGC_AAA011-D5",6.49513035593002e-06,8.93570948927255e-10,4.84922931730083e-06,0,0,0,0.0619380619380619,0.129570350414087,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__cvE6",2.27048618663691e-06,1.36221268939879e-10,1.89334894704066e-06,0,0,0,0.0619380619380619,0.129570350414087,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Kordiimonadales|f__Kordiimonadaceae",1.74187612727097e-05,1.15297032824748e-08,1.74187612727097e-05,0,0,0,0.0627411028505115,0.129570350414087,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Cyanobacteria|c__Cyanobacteriia|o__Cyanobacteriales|f__Oscillatoriaceae",4.51797452571478e-05,3.78995082883679e-08,3.15809354084523e-05,0,0,0,0.0627411028505115,0.129570350414087,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae",5.70862956156732e-06,1.23836115590561e-09,5.70862956156732e-06,0,0,0,0.0635853082732524,0.130271596034655,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Frankiales|f__Frankiaceae",0.000460851420458562,7.82002261511321e-06,0.000453640902938402,0,0,0,0.0659340659340659,0.131502898070509,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Zixibacteria|c__Zixibacteria|o__Zixibacteria|f__Zixibacteria",9.60934275012101e-05,3.29459128090974e-07,9.3112711565208e-05,0,0,0,0.0659340659340659,0.131502898070509,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae",0.000135423657961794,6.75501963163024e-07,0.000133328044505492,0,0,0,0.0659340659340659,0.131502898070509,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Tsukamurellaceae",0.000191329581147659,1.39106632764126e-06,0.000191329581147659,0,0,0,0.0662239648166336,0.131502898070509,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae",0.165809031393522,0.00571446455662256,0.0122629786849244,0.228473402979594,0.0120327422356058,0.0304236019659912,0.0679320679320679,0.131726444259746,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Elusimicrobiota|c__Lineage_IIb|o__Lineage_IIb|f__Lineage_IIb",5.97596920606063e-05,6.96255859748373e-08,4.28048158797082e-05,0,0,0,0.0679320679320679,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae",0.000825086476996672,2.53343671159522e-05,0.000816513240230938,0,0,0,0.0689310689310689,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae",3.19745883542997e-05,2.31891275332565e-08,2.47030402631659e-05,0,0,0,0.0709290709290709,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Acidobacteriota|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae",2.0409074084868e-05,9.8967066377092e-09,1.61381426552366e-05,0,0,0,0.0709290709290709,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Ga0077536|f__Ga0077536",1.99581225583407e-05,7.44894809048e-09,1.40008910341261e-05,0,0,0,0.0709290709290709,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Spirochaetota|c__Leptospirae|o__Leptospirales|f__Leptospiraceae",5.87345510548482e-06,7.32067860250346e-10,4.38918485493589e-06,0,0,0,0.0709290709290709,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__S085|f__S085",5.69205916394692e-06,6.78361350380092e-10,4.22511709703845e-06,0,0,0,0.0709290709290709,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Patescibacteria|c__ABY1|o__Candidatus_Uhrbacteria|f__Candidatus_Uhrbacteria",5.05087576578083e-06,4.73374936362873e-10,3.5294808637311e-06,0,0,0,0.0709290709290709,0.131726444259746,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Firmicutes|c__Bacilli|o__Mycoplasmatales|f__Mycoplasmataceae",0.0474638831465777,0.00632282712861808,0.0128992320544757,0.0167629017490625,0.000169912355668441,0.0036152705576851,0.0779220779220779,0.143679890207663,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade",0.000287608760626347,3.9329242670131e-07,0.000101733970249205,5.54880188412386e-05,2.65123970202281e-08,4.5159884359929e-05,0.0949050949050949,0.17375364064029,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Gemmatimonadota|c__AKAU4049|o__AKAU4049|f__AKAU4049",8.61630722305035e-07,2.8211485061556e-11,8.61630722305035e-07,0,0,0,0.0974588547393952,0.175933589714698,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__C86|f__C86",1.16368375730212e-05,5.14580757063332e-09,1.16368375730212e-05,0,0,0,0.0974588547393952,0.175933589714698,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae",1.58352375206452e-05,9.52868039873947e-09,1.58352375206452e-05,0,0,0,0.0986436880646291,0.176074560413634,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae",0.000367174838174945,1.7139054469223e-06,0.000212374139007102,2.21826194246613e-05,3.37080416886102e-09,1.61025658941029e-05,0.0989010989010989,0.176074560413634,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Arcobacteraceae",0.0081833084676348,0.000385553755824856,0.00318530241406921,0.0018941732059648,1.090986503441e-05,0.000916089726643796,0.104895104895105,0.185466665441925,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Diplorickettsiales|f__Diplorickettsiaceae",6.98653535683729e-05,2.89530900677938e-08,2.76029603998679e-05,1.50387247161441e-05,2.94012213414351e-09,1.50387247161441e-05,0.107892107892108,0.189467987087028,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Myxococcota|c__Polyangia|o__Haliangiales|f__Haliangiaceae",0.000241720296008119,5.12327957693636e-07,0.000116113369928481,1.07158420627758e-05,1.49278052448661e-09,1.07158420627758e-05,0.111888111888112,0.19515771642898,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae",0.000690871650297711,3.83289389318116e-06,0.000317593496104573,0.00220532310678067,7.92086542969301e-06,0.000780575006482795,0.118881118881119,0.204590339389714,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Coxiellales|f__Coxiellaceae",0.000113551168999374,9.83872049689602e-08,5.08835628947833e-05,2.04546384301747e-05,5.43909903301933e-09,2.04546384301747e-05,0.118881118881119,0.204590339389714,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Cyanobacteria|c__Sericytochromatia|o__Sericytochromatia|f__Sericytochromatia",0.000648912683911214,1.72201692341691e-06,0.00021287610205648,0.00188645962746536,6.29273091607919e-06,0.00069574149244801,0.11988011988012,0.204943297290604,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Sandaracinaceae",0.00305343972794786,1.03968492096357e-05,0.000523069111103317,0.00619007008390457,3.9758411659773e-05,0.00174881084124158,0.122877122877123,0.20732090743891,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae",0.000249076026386788,4.27229214452647e-07,0.000106032419874977,5.15656385444022e-05,1.77875567407577e-08,3.6990182419703e-05,0.122877122877123,0.20732090743891,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae",0.0135683710177308,0.000178742665598238,0.00216881404409147,0.00790834176667378,0.000100982400266248,0.00278709112580797,0.127872127872128,0.214347621755021,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Kapabacteria|o__Kapabacteriales|f__Kapabacteriales",0.000353287144590926,1.14490312310897e-06,0.000173577157355164,7.66372536297032e-05,3.53994389640394e-08,5.21826960444223e-05,0.133866133866134,0.222947455773015,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Gemmatales|f__Gemmataceae",0.000496732449147098,8.79433927159127e-07,0.000152128229080388,0.000160510810933285,2.35828881296083e-07,0.000134687353439816,0.140859140859141,0.233090157190932,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae",0.00377285091182944,8.11751374251867e-05,0.00146157032912501,0.00111052875245401,5.40072206687054e-06,0.000644546475430625,0.146853146853147,0.241461059976621,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Marinococcaceae",7.25583766151608e-07,2.00059284647046e-11,7.25583766151608e-07,0,0,0,0.151961784070359,0.243653136047276,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Patescibacteria|c__ABY1|o__Candidatus_Kerfeldbacteria|f__Candidatus_Kerfeldbacteria",8.09809371664159e-06,2.40745752437291e-09,7.95953173109037e-06,0,0,0,0.151961784070359,0.243653136047276,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Defluviicoccales|f__Defluviicoccaceae",9.79944216675466e-06,3.64910453762363e-09,9.79944216675466e-06,0,0,0,0.151961784070359,0.243653136047276,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__D90|f__D90",9.79944216675466e-06,3.64910453762363e-09,9.79944216675466e-06,0,0,0,0.151961784070359,0.243653136047276,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Thermomicrobiales|f__AKYG1722",0.000199860442881459,2.2807154361252e-07,7.74718189191738e-05,4.38669064548751e-05,2.09619014548283e-08,4.01553727172805e-05,0.153846153846154,0.245151822798133,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae",0.0135374955995056,0.000190363768482157,0.00223820750932384,0.00821791161373531,8.49545133300028e-05,0.0025563572840756,0.156843156843157,0.248394210064844,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__Parachlamydiaceae",6.43752236690756e-05,7.31314502766563e-08,4.38692585917028e-05,9.02323482968644e-06,1.05844396829166e-09,9.02323482968644e-06,0.157842157842158,0.248452092823131,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Elusimicrobiota|c__Lineage_IIa|o__Lineage_IIa|f__Lineage_IIa",1.1024372437599e-05,4.61839793042991e-09,1.1024372437599e-05,0,0,0,0.159075015024673,0.248875145329519,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae",0.000249340769976775,4.96840692329348e-07,0.000114344895213117,5.52321704308106e-05,1.81797661785395e-08,3.73957691750731e-05,0.172827172827173,0.268761734694902,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae",0.000472085118154323,2.00647008832818e-06,0.000229786519251432,6.58860378055301e-05,1.63378061281665e-08,3.54507308465039e-05,0.185814185814186,0.287052772102916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Crocinitomicaceae",0.0313160945155731,0.000857491650033097,0.00475032311929547,0.0457756230034303,0.00113474664634092,0.00934281561225984,0.186813186813187,0.287052772102916,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia|o__Bacteriovoracales|f__Bacteriovoracaceae",0.00557224945858663,6.3704552219598e-05,0.00129477240653571,0.0094614052574704,7.49496608561501e-05,0.00240111610035753,0.188811188811189,0.288406151941644,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Aeromonadaceae",0.00948110276844618,0.00107658855929612,0.00532271339414529,0.0257907921148118,0.00109565429581924,0.00918047382646467,0.192807192807193,0.290872526687546,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Idiomarinaceae",0.00036471736966599,8.82580216459674e-07,0.000152400115387067,9.97588966999126e-05,6.30261348063339e-08,6.96287599765488e-05,0.192807192807193,0.290872526687546,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae",0.000199569682266133,2.44413469811027e-07,8.01993355089657e-05,4.6559804197415e-05,1.64807273678053e-08,3.56054526591356e-05,0.193806193806194,0.290872526687546,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Oleiphilaceae",0.00172920654910143,1.30577984933311e-05,0.00058619644842006,0.00060775521516709,4.17263958953403e-06,0.00056654415195817,0.204795204795205,0.305588620791457,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__MB-A2-108|o__MB-A2-108|f__MB-A2-108",4.60624016578929e-05,2.18510355834777e-08,2.39797258574151e-05,4.76259647234479e-06,2.94870227059084e-10,4.76259647234479e-06,0.218781218781219,0.324200777904469,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__OM182_clade",0.000156656190798765,3.28243477712942e-07,9.29407674575788e-05,1.30971402989482e-05,2.22995609213432e-09,1.30971402989482e-05,0.21978021978022,0.324200777904469,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae1",4.3964866717255e-05,2.7745343489084e-08,2.70211143022228e-05,0.000398946747198336,7.25968974600718e-07,0.000236312858890451,0.221778221778222,0.325289261921194,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Entotheonellaeota|c__Entotheonellia|o__Entotheonellales|f__Entotheonellaceae",0.000255829155543931,1.05443832727129e-06,0.000166578441082437,9.52519294468959e-06,1.17948090823634e-09,9.52519294468959e-06,0.225774225774226,0.329279423886024,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae",6.38804124821923e-05,5.7980310745576e-08,3.90614599215053e-05,8.33454382660339e-06,9.03040070368444e-10,8.33454382660339e-06,0.231768231768232,0.33612235911444,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Victivallales|f__Arctic95B-14",7.96204676048816e-06,2.4089791674156e-09,7.96204676048816e-06,0,0,0,0.238218446992419,0.343546759156768,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__MVP-88|f__MVP-88",1.10846662644516e-05,4.66905339538234e-09,1.10846662644516e-05,0,0,0,0.240765766965144,0.345291374837539,"ns","non-infecte"
